"id","name","producer","nation","local1","type","use","abv","degree","sweet","acidity","body","tannin","priceQuantile","year","age","price","nation_Chile","nation_France","nation_USA","nation_Italy","nation_Germany","nation_Spain","nation_other","nation_Australia","nation_Argentina","local1_Rapel Valley","local1_other","local1_California","local1_Bourgogne","local1_Bordeaux","local1_Southern France","local1_Central Valley","local1_Maipo Valley","local1_Rhone","local1_Loire","local1_South Island","local1_South Australia","local1_Rioja","local1_Champagne","local1_Piemonte","local1_Toscana","local1_Veneto","local1_Sicilia","local1_Mendoza","local1_Aconcagua","local1_Washington State","type_Red","type_White","type_Rose","type_Fortified","type_Sparkling","type_Hard","type_Korean","type_Sake/Rice","type_Etc","type_NA","use_Appetizer","use_Dessert","use_Etc","use_Table","sweet_SWEET1","sweet_SWEET2","sweet_SWEET3","sweet_SWEET4","sweet_SWEET5","sweet_NA","acidity_ACIDITY1","acidity_ACIDITY2","acidity_ACIDITY3","acidity_ACIDITY4","acidity_ACIDITY5","acidity_NA","body_BODY1","body_BODY2","body_BODY3","body_BODY4","body_BODY5","body_NA","tannin_TANNIN1","tannin_TANNIN2","tannin_TANNIN3","tannin_TANNIN4","tannin_TANNIN5","tannin_NA","year_0","year_1967","year_1970","year_1976","year_1978","year_1979","year_1980","year_1981","year_1983","year_1986","year_1987","year_1988","year_1989","year_1990","year_1991","year_1992","year_1993","year_1994","year_1995","year_1996","year_1997","year_1998","year_1999","year_2000","year_2001","year_2002","year_2003","year_2004","year_2005","year_2006","year_2007","year_2008","year_2009","year_2010","year_2011","year_2012","year_2013","year_2014","year_2015","year_2016","year_2017","year_2018","year_2019","year_2020","year_NA","dAbv","dDegree","dAge","dPrice"
78,"Mascaron Medoc","Maison Ginestet","France","Bordeaux","Red","Table",13,17,"SWEET1","ACIDITY4","BODY3","TANNIN3","Q2","2008",12,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(11,41]","(56,94.6667]"
79,"Noble, Medoc","Maison Ginestet","France","Bordeaux","Red","Table",12.5,16.5,"SWEET1","ACIDITY3","BODY3","TANNIN3","Q1","2017",3,34.6666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[4.5,13]","(11,17]","[0,4]","[9.2,56]"
80,"Chateau Haut Bages Liberal","Chateau HautBagesLiberal Grand Cru Classe5th Cru","France","Bordeaux","Red","Table",13.5,17,"SWEET1","ACIDITY4","BODY4","TANNIN4","Q3","2017",3,130.666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(13,13.5]","(11,17]","[0,4]","(94.6667,200]"
81,"Ginestet Saint Emilion","Maison Ginestet","France","Bordeaux","Red","Table",12.5,17,"SWEET1","ACIDITY3","BODY3","TANNIN3","Q2","2008",12,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(11,41]","(56,94.6667]"
82,"Mascaron Puisseguin Saint Emilion","Maison Ginestet","France","Bordeaux","Red","Table",12.5,17,"SWEET1","ACIDITY3","BODY3","TANNIN3","Q2","2009",11,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(7,11]","(56,94.6667]"
84,"Ginestet Sauternes","Maison Ginestet","France","Bordeaux","White","Dessert",13.5,6.5,"SWEET5","ACIDITY3","BODY2","TANNIN1","Q3","2010",10,82.6666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0","1",0,"0",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(13,13.5]","[5,11]","(7,11]","(56,94.6667]"
85,"Ginestet, Selection Cabernet Sauvignon","Maison Ginestet","France","Southern France","Red","Table",11.5,17,"SWEET1","ACIDITY4","BODY2","TANNIN3","Q1","2010",10,22.6666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(7,11]","[9.2,56]"
86,"Ginestet Selection Merlot","Maison Ginestet","France","Southern France","Red","Table",11.5,17,"SWEET1","ACIDITY3","BODY3","TANNIN3","Q1","2010",10,22.6666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(7,11]","[9.2,56]"
92,"Jean Luc Colombo, Chateauneuf du Pape 'Les Bartavelles'","Jean Luc Colombo","France","Rhone","Red","Table",13,17,"SWEET1","ACIDITY4","BODY5","TANNIN4","Q4","2011",9,253.333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(7,11]","(200,10666.7]"
93,"Jean Luc Colombo, Cornas 'Les Ruchets'","Jean Luc Colombo","France","Rhone","Red","Table",13,17.5,"SWEET1","ACIDITY4","BODY4","TANNIN4","Q5","2009",11,346.666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","(17,21.5]","(7,11]","(200,10666.7]"
95,"Jean Luc Colombo Cotes du Rhone  'Les Abeilles' Rouge","Jean Luc Colombo","France","Rhone","Red","Table",12.5,17,"SWEET1","ACIDITY3","BODY3","TANNIN3","Q2","2013",7,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(4,7]","[9.2,56]"
96,"Jean Luc Colombo Cotes du Rhone 'Les Abeilles' Blanc","Jean Luc Colombo","France","Rhone","White","Table",13,11,"SWEET1","ACIDITY3","BODY4","TANNIN1","Q2","2014",6,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[4.5,13]","[5,11]","(4,7]","[9.2,56]"
100,"Jean Luc Colombo, Collines Rhodaniennes 'Les Collines de Laure'","Jean Luc Colombo","France","Rhone","Red","Table",12.5,17,"SWEET1","ACIDITY3","BODY3","TANNIN3","Q2","2018",2,53.3333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"[4.5,13]","(11,17]","[0,4]","[9.2,56]"
102,"Jean Moreau & Fils, Chablis","Jean Moreau  Fils","France","Bourgogne","White","Appetizer, Table",12.5,10,"SWEET1","ACIDITY4","BODY2","TANNIN1","Q2","2006",14,66.6666666666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","[5,11]","(11,41]","(56,94.6667]"
103,"Jean Moreau & Fils, Chablis Grand Cru 'Valmur'","Jean Moreau  Fils","France","Bourgogne","White","Table",13,11,"SWEET1","ACIDITY5","BODY3","TANNIN1","Q4","2017",3,200,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[4.5,13]","[5,11]","[0,4]","(94.6667,200]"
104,"Jean Moreau & Fils, Chablis 1er Cru 'Montmains'","Jean Moreau  Fils","France","Bourgogne","White","Table",13,11,"SWEET1","ACIDITY5","BODY3","TANNIN1","Q3","2017",3,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[4.5,13]","[5,11]","[0,4]","(94.6667,200]"
105,"Jean Moreau & Fils, Sancerre","Jean Moreau  Fils","France","Loire","White","Appetizer, Table",12.5,10,"SWEET1","ACIDITY5","BODY2","TANNIN1","Q2","2004",16,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1","0",0,"1",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","[5,11]","(11,41]","(56,94.6667]"
106,"Jordan Cabernet Sauvignon","Jordan Vineyard  Winery","USA","California","Red","Table",13.8,17,"SWEET1","ACIDITY4","BODY4","TANNIN4","Q4","2012",8,240,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(13.5,14.2]","(11,17]","(7,11]","(200,10666.7]"
107,"Jordan Chardonnay","Jordan Vineyard  Winery","USA","California","White","Table",13.7,11,"SWEET1","ACIDITY3","BODY4","TANNIN1","Q4","2014",6,173.333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(13.5,14.2]","[5,11]","(4,7]","(94.6667,200]"
108,"Blue Nun, Cabernet Sauvignon","Langguth  Blue nun","France","Southern France","Red","Dessert",13.5,17,"SWEET3","ACIDITY2","BODY3","TANNIN2","Q1","2017",3,25.3333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","1",0,"0",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(13,13.5]","(11,17]","[0,4]","[9.2,56]"
109,"Blue Nun, Dornfelder ","Langguth  Blue nun","Germany","other","Red","Table",8.5,13,"SWEET3","ACIDITY4","BODY3","TANNIN4","Q1","2017",3,29.3333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[4.5,13]","(11,17]","[0,4]","[9.2,56]"
110,"Blue Nun, Eiswein Riesling","Langguth  Blue nun","Germany","other","White","Dessert",10,7.5,"SWEET5","ACIDITY2","BODY3","TANNIN1","Q4","2005",15,240,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0","1",0,"0",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","[5,11]","(11,41]","(200,10666.7]"
112,"Blue Nun, Merlot","Langguth  Blue nun","France","Southern France","Red","Table",13,17,"SWEET2","ACIDITY3","BODY2","TANNIN2","Q1","2011",9,22.6666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(7,11]","[9.2,56]"
113,"Blue Nun, White","Langguth  Blue nun","Germany","other","White","Appetizer, Table",10,9,"SWEET3","ACIDITY4","BODY3","TANNIN1","Q1","2017",3,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1","0",0,"1",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[4.5,13]","[5,11]","[0,4]","[9.2,56]"
114,"Blue Nun, Riesling Winemaker's Passion","Langguth  Blue nun","Germany","other","White","Table",10.5,11,"SWEET3","ACIDITY5","BODY3","TANNIN1","Q1","2016",4,46.6666666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0","0",0,"1",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[4.5,13]","[5,11]","[0,4]","[9.2,56]"
116,"Blue Nun, Pink Icewein","Langguth  Blue nun","Spain","other","Rose","Dessert",7.5,7,"SWEET4","ACIDITY2","BODY4","TANNIN1","Q4","2011",9,160,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0","1",0,"0",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","[5,11]","(7,11]","(94.6667,200]"
125,"Lindemans Cawarra Shiraz Cabernet","Lindemans","Australia","South Australia","Red","Table",13,18,"SWEET1","ACIDITY3","BODY3","TANNIN4","Q1","2014",6,22.6666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[4.5,13]","(17,21.5]","(4,7]","[9.2,56]"
133,"Marques de Caceres, Blanco","Marques de Caceres","Spain","Rioja","White","Table",12.5,8,"SWEET1","ACIDITY3","BODY3","TANNIN1","Q1","2011",9,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","[5,11]","(7,11]","[9.2,56]"
140,"Matua, Marlborough Pinot Noir","Matua","other","South Island","Red","Table",12.5,16,"SWEET1","ACIDITY3","BODY3","TANNIN2","Q2","2017",3,66.6666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[4.5,13]","(11,17]","[0,4]","(56,94.6667]"
141,"Matua, Marlborough Sauvignon Blanc","Matua","other","South Island","White","Appetizer, Table",12.5,11,"SWEET1","ACIDITY5","BODY2","TANNIN1","Q2","2017",3,66.6666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1","0",0,"1",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[4.5,13]","[5,11]","[0,4]","(56,94.6667]"
142,"JJ McWilliam's Cabernet Merlot","McWilliams Wines","Australia","South Australia","Red","Table",13.5,17,"SWEET1","ACIDITY3","BODY3","TANNIN3","Q1","2007",13,29.3333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(13,13.5]","(11,17]","(11,41]","[9.2,56]"
143,"JJ McWilliam's Shiraz Cabernet","McWilliams Wines","Australia","South Australia","Red","Table",13.5,17,"SWEET1","ACIDITY3","BODY2","TANNIN3","Q1","2007",13,29.3333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(13,13.5]","(11,17]","(11,41]","[9.2,56]"
146,"McWilliam's Hanwood Shiraz","McWilliams Wines","Australia","South Australia","Red","Table",13.5,17,"SWEET1","ACIDITY3","BODY4","TANNIN3","Q1","2008",12,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(13,13.5]","(11,17]","(11,41]","[9.2,56]"
148,"Pol Roger, Cuvee Sir Winston Churchill","Pol Roger","France","Champagne","Sparkling","Appetizer",12.5,7,"SWEET1","ACIDITY4","BODY4","TANNIN1","Q5","2012",8,666.666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1","0",0,"0",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[4.5,13]","[5,11]","(7,11]","(200,10666.7]"
149,"Pol Roger, Brut Vintage","Pol Roger","France","Champagne","Sparkling","Appetizer",12.5,7,"SWEET1","ACIDITY5","BODY4","TANNIN1","Q5","2013",7,320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1","0",0,"0",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[4.5,13]","[5,11]","(4,7]","(200,10666.7]"
150,"Pol Roger, Rose Vintage","Pol Roger","France","Champagne","Sparkling","Appetizer",12.5,8,"SWEET1","ACIDITY5","BODY4","TANNIN1","Q5","2012",8,333.333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1","0",0,"0",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[4.5,13]","[5,11]","(7,11]","(200,10666.7]"
153,"Vieux Chateau du Terme","Vieux Chateau du Terme","France","Bordeaux","Red","Table",12.5,17,"SWEET1","ACIDITY3","BODY4","TANNIN3","Q2","2003",17,53.3333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(11,41]","[9.2,56]"
